DATE_TIME,AC_POWER,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,hour,day,month,is_daytime
2020-05-23 07:45:00,366.41761364545454,0.2691330578571429,23.51787007142857,30.984898285714287,7,23,5,1
2020-05-23 08:00:00,434.3886363636364,0.3245409046666666,23.89814073333333,33.29091186666667,8,23,5,1
2020-05-23 08:15:00,650.7798701272727,0.4945615926666666,24.705782066666668,38.037754333333325,8,23,5,1
2020-05-23 08:30:00,768.4260551954546,0.5895070206666666,25.810009866666668,43.5907308,8,23,5,1
2020-05-23 08:45:00,749.5895292272727,0.569132588,26.365627066666665,43.806378,8,23,5,1
2020-05-23 09:00:00,803.75194805,0.6137954226666666,26.8544944,44.581498066666654,9,23,5,1
2020-05-23 09:15:00,868.7753246772728,0.6625689086666668,27.272131400000003,46.693650133333335,9,23,5,1
2020-05-23 09:30:00,794.1367694772727,0.6174629526666667,27.64303786666667,47.786619,9,23,5,1
2020-05-23 09:45:00,892.2843344045455,0.710976275,27.703896500000003,45.23483278571429,9,23,5,1
2020-05-23 10:00:00,883.5528409090908,0.6737647459999999,28.074165800000003,48.958026200000006,10,23,5,1
2020-05-23 10:15:00,860.4326298727273,0.6361480606666667,28.02329086666667,47.408421,10,23,5,1
2020-05-23 10:30:00,854.9265422045454,0.6136754333333333,28.123655266666663,48.692805666666665,10,23,5,1
2020-05-23 10:45:00,959.1354708,0.8168375646666667,28.60254713333333,49.08473493333334,10,23,5,1
2020-05-23 11:00:00,1021.4870941136364,0.8011747426666667,28.8662964,52.901754,11,23,5,1
2020-05-23 11:15:00,1221.3012175909091,0.968808626,29.496158666666663,56.45879506666667,11,23,5,1
2020-05-23 11:30:00,1237.503733727273,0.9841918673333332,30.03040366666667,59.877591933333335,11,23,5,1
2020-05-23 11:45:00,1253.8672077727274,1.0037044035714286,30.452372928571428,60.19193785714286,11,23,5,1
2020-05-23 12:00:00,1225.7633116363636,0.962423294,30.6108378,58.55042526666667,12,23,5,1
2020-05-23 12:15:00,1296.2228084545454,1.112296618,31.26550906666667,63.34182940000001,12,23,5,1
2020-05-23 12:30:00,1166.1923700454545,0.954939324,31.12965493333333,65.54571366666664,12,23,5,1
2020-05-23 12:45:00,879.4284902636363,0.6678877380000001,31.10980833333333,58.53033853333333,12,23,5,1
2020-05-23 13:00:00,1052.1933441818182,0.7916552700000001,31.304307266666665,55.53702406666668,13,23,5,1
2020-05-23 13:15:00,1136.3574675,0.8927997,32.26669699999999,58.0866006,13,23,5,1
2020-05-23 13:30:00,1173.822159090909,0.9360600806666666,32.174080466666666,59.10431306666667,13,23,5,1
2020-05-23 13:45:00,1220.9275162272727,0.9900849466666666,32.819391,62.57647933333334,13,23,5,1
2020-05-23 14:00:00,1009.5266234181818,0.7815910821428571,33.13893985714286,60.39023078571429,14,23,5,1
2020-05-23 14:15:00,789.2722402545455,0.5945410246666665,32.61264433333333,53.1639342,14,23,5,1
2020-05-23 14:30:00,736.5112013045455,0.545487636,32.7458558,51.327437733333326,14,23,5,1
2020-05-23 14:45:00,699.9380681772727,0.5062324326666667,32.598390733333325,48.28102199999999,14,23,5,1
2020-05-23 15:00:00,580.6081168863636,0.4040820713333333,32.41062673333334,46.36569013333333,15,23,5,1
2020-05-23 15:15:00,742.7007305227272,0.485598238,32.6603392,46.35074433333333,15,23,5,1
2020-05-23 15:30:00,874.003003240909,0.6299917373333332,33.28802473333333,49.761794,15,23,5,1
2020-05-23 15:45:00,730.6834415545454,0.5362176506666668,33.335693266666674,49.51272193333333,15,23,5,1
2020-05-23 16:00:00,636.6567370181818,0.49096055,33.424020071428565,48.9096767142857,16,23,5,1
2020-05-23 16:15:00,575.0921266318181,0.4451593266666666,32.66607666666668,47.123696133333326,16,23,5,1
2020-05-23 16:30:00,540.5573863636364,0.3890966946666666,32.16037606666667,43.64397813333333,16,23,5,1
2020-05-23 16:45:00,396.97711039090905,0.2978837853333333,31.88587833333333,41.18470279999999,16,23,5,1
2020-05-23 17:00:00,325.6685064954545,0.246215918,31.265974933333336,37.7911072,17,23,5,1
2020-05-23 17:15:00,274.9590909,0.2081180433333333,30.808199066666667,35.76615826666667,17,23,5,1
2020-05-23 17:30:00,199.1768668818182,0.1451273186666666,30.171648933333334,33.8750304,17,23,5,1
2020-05-23 17:45:00,153.40462662272728,0.1122409709333333,29.63169753333333,32.23251346666666,17,23,5,1
2020-05-23 18:00:00,126.89456169090909,0.0927983004,29.4934264,31.516186533333336,18,23,5,1
2020-05-23 18:15:00,55.62751623454546,0.0412472248571428,29.02422,29.90827521428572,18,23,5,1
2020-05-23 18:30:00,3.145048701318182,0.0050579441066666,28.4694946,27.9880758,18,23,5,1
2020-05-23 18:45:00,0.0,9.44485646e-05,28.136104133333337,26.83467813333333,18,23,5,1
2020-05-23 19:00:00,0.0,0.0,27.82643613333333,26.21776333333333,19,23,5,0
2020-05-23 19:15:00,0.0,0.0,27.58875313333333,25.794478133333328,19,23,5,0
2020-05-23 19:30:00,0.0,0.0,27.35458573333333,25.633465600000005,19,23,5,0
2020-05-23 19:45:00,0.0,0.0,27.17084366666667,25.592665600000004,19,23,5,0
2020-05-23 20:00:00,0.0,0.0,26.9254904,25.399934866666666,20,23,5,0
2020-05-23 20:15:00,0.0,0.0,26.74023646666667,25.1433514,20,23,5,0
2020-05-23 20:30:00,0.0,0.0,26.542622,24.715713500000003,20,23,5,0
2020-05-23 20:45:00,0.0,0.0,26.3805358,24.4444234,20,23,5,0
2020-05-23 21:00:00,0.0,0.0,26.2500794,24.092059266666663,21,23,5,0
2020-05-23 21:15:00,0.0,0.0,26.0939412,23.791683066666668,21,23,5,0
2020-05-23 21:30:00,0.0,0.0,26.035589666666667,24.022705066666667,21,23,5,0
2020-05-23 22:00:00,0.0,0.0,25.7736,23.732849,22,23,5,0
2020-05-23 22:15:00,0.0,0.0,25.654901066666667,23.449275533333328,22,23,5,0
2020-05-23 22:30:00,0.0,0.0,25.488665666666662,23.103936733333327,22,23,5,0
2020-05-23 22:45:00,0.0,0.0,25.33885486666667,22.979264466666667,22,23,5,0
2020-05-23 23:00:00,0.0,0.0,25.1337626,22.6813252,23,23,5,0
2020-05-23 23:15:00,0.0,0.0,24.969698,22.494120266666663,23,23,5,0
2020-05-23 23:30:00,0.0,0.0,24.838093428571423,22.509726357142856,23,23,5,0
2020-05-23 23:45:00,0.0,0.0,24.81882946666667,22.467185466666667,23,23,5,0
2020-05-24 00:00:00,0.0,0.0,24.6906805,22.17558057142857,0,24,5,0
2020-05-24 00:15:00,0.0,0.0,24.538547666666663,21.8853208,0,24,5,0
